filename,num_words,ttr,gawl,gfw,big,trig,bignofun,trignofun,pos
Cult_of_the_Lamb.txt,35,0.8285714285714286,4.6,cult | word | woodland | venturing | true | start | spread | regions | prophets | one,your word | your own | word to | woodland followers | venturing out | true cult | to build | to become | the one | start your,your word to | your own cult | word to become | woodland followers and | venturing out into | to build a | to become the | the one true | start your own | spread your word,word to | word become | woodland followers | venturing out | venturing into | venturing diverse | true cult | start your | start own | start cult,your word to | your start cult | word word become | woodland followers and | venturing venturing into | to build a | to become the | the one true | start start own | spread spread word,NN | JJ | VB | IN | NNS | DT | TO | PRP$ | CC | VBG
Darkest_Dungeon.txt,44,0.8636363636363636,5.613636363636363,heroes | unimaginable | turn-based | train | together | team | stresses | stress | rpg | roguelike,your heroes | you keep | when all | unimaginable horrors | turnbased rpg | train and | together when | the psychological | the everencroaching | team of,your heroes together | you keep your | when all hope | unimaginable horrors stress | turnbased rpg about | train and lead | together when all | the psychological stresses | the everencroaching dark | team of flawed,unimaginable horrors | turnbased rpg | train lead | train and | together when | together hope | together all | team of | team flawed | stresses of,your heroes together | you keep your | when together hope | unimaginable horrors stress | turnbased rpg about | train train lead | together together all | the psychological stresses | the everencroaching dark | team team flawed,JJ | NNP | NN | IN | DT | NNS | VBZ | VB | CC | WRB
Darkest_Dungeon_II.txt,43,0.9069767441860465,4.604651162790698,within. | trip | stagecoach | set | roguelike | road | quest | party | may | last,your stagecoach | you face | trip of | to avert | the greatest | the decaying | the damned | the apocalypse | stagecoach and | set off,your stagecoach and | you face however | within darkest dungeon | trip of the | to avert the | the greatest dangers | the decaying landscape | the damned form | the apocalypse the | stagecoach and set,trip the | trip of | trip damned | the greatest | stagecoach set | stagecoach and | set off | set across | roguelike road | road trip,your stagecoach and | you face however | within darkest dungeon | trip trip the | to avert the | the greatest dangers | the decaying landscape | the damned form | the apocalypse the | stagecoach stagecoach set,NN | DT | IN | NNP | JJ | VB | JJS | VBZ | VBP | VBD
Dead_Cells.txt,34,0.9705882352941176,5.852941176470588,you’re | way | sprawling | souls-lite | roguelite | repeat | past | metroidvania | learn | kill,you’re able | your way | youll explore | way past | to fight | sprawling everchanging | soulslite combat | roguelite metroidvania | past its | no checkpoints,you’re able to | your way past | youll explore a | way past its | to fight your | sprawling everchanging castle | soulslite combat no | roguelite metroidvania inspired | repeat dead cells | past its keepers,you’re able | youll explore | way past | sprawling everchanging | soulslite combat | roguelite metroidvania | past keepers | past its | no checkpoints | metroidvania inspired,you’re able to | your way past | youll explore a | way past its | to fight your | sprawling everchanging castle | soulslite combat no | roguelite metroidvania inspired | repeat dead cells | past past keepers,JJ | NN | NNP | VBD | PRP$ | NNS | IN | DT | VBZ | VBP
Deep_Rock_Galactic_Survivor.txt,42,0.9523809523809523,5.095238095238095,rock | galactic | deep | wield | upgrades | unlock | take | survivor-like | survivor | survive,rock galactic | deep rock | you wield | wield the | upgrades to | unlock powerful | to survive | the full | take on | survivorlike autoshooter,deep rock galactic | you wield the | wield the full | upgrades to survive | unlock powerful upgrades | to survive as | the full arsenal | take on hordes | survivorlike autoshooter take | survivor is a,rock galactic | deep rock | wield the | wield full | upgrades to | upgrades survive | unlock powerful | take on | take hordes | survivorlike autoshooter,deep rock galactic | you wield the | wield wield full | upgrades upgrades survive | unlock powerful upgrades | to survive as | the full arsenal | take take hordes | survivorlike autoshooter take | survivor survivor a,NNP | JJ | IN | NNS | NN | DT | VBZ | VBP | VB | TO
Dimensionals.txt,51,0.8431372549019608,4.784313725490196,heroes | voice | ultimate | turn-based | tons | told | tactical | style | story | skills,in the | with tons | voice acted | up build | ultimate tactical | turnbased rpg | tons of | told in | to create | to collect,with tons of | voice acted comic | up build a | ultimate tactical challenge | turnbased rpg with | tons of heroes | told in the | to create insane | to collect and | through an epic,voice acted | ultimate tactical | turnbased rpg | tons of | tons heroes | told the | told style | told in | tactical challenge | style voice,with tons of | voice acted comic | up build a | ultimate tactical challenge | turnbased rpg with | tons tons heroes | told told the | to create insane | to collect and | through fight epic,NN | IN | NNS | JJ | DT | NNP | VB | TO | CC | VBZ
Dont_Wake_the_Beast.txt,44,0.9772727272727273,5.659090909090909,you’ll | wake | use | trusty | treasures | treasure | traps | stealth | steal | solve,you’ll sneak | your trusty | you claim | wake the | use your | trusty grappling | treasures guarded | treasure you | traps outsmart | to steal,you’ll sneak through | your trusty grappling | you claim makes | wake the beast | use your trusty | trusty grappling hook | treasures guarded by | treasure you claim | traps outsmart enemies | to steal precious,you’ll sneak | wake the | wake beast | use your | use trusty | trusty grappling | treasures guarded | treasure you | treasure claim | traps outsmart,you’ll sneak through | your trusty grappling | you claim makes | wake wake beast | use use trusty | trusty grappling hook | treasures guarded by | treasure treasure claim | traps outsmart enemies | to steal precious,NN | NNS | JJ | VBP | VB | NNP | IN | TO | DT | CC
Dungeons__Degenerate_Gamblers.txt,37,0.8648648648648649,5.081081081081081,cards | way | unique | townspeople | tavern | tarot | seedy | roguelike | house | gambling,your way | your unique | with gambling | way through | unique deck | townspeople in | to tarot | to beat | through a | this blackjack,your way through | your unique deck | with gambling addicted | way through a | unique deck to | townspeople in this | to tarot cards | to beat the | through a seedy | this blackjack roguelike,way through | way seedy | way a | unique deck | townspeople this | townspeople in | townspeople blackjack | tavern filled | tarot cards | seedy tavern,your way through | your unique deck | with gambling addicted | way way a | unique deck to | townspeople townspeople this | to tarot cards | to beat the | through way seedy | this blackjack roguelike,NN | VB | NNS | NNP | IN | DT | VBN | TO | PRP$ | JJ
Dungeon_Clawler.txt,41,0.926829268292683,5.414634146341464,machine | dungeon | claw | weapons | way | unleash | synergies | roguelike | powerful | perks,claw machine | your way | your deck | you fight | weapons and | way through | unleash crazy | to battle | through the | the dungeon,your way through | your deck grab | you fight your | weapons and items | way through the | unleash crazy combos | to battle enemies | through the dungeon | the claw machine | that create gamechanging,claw machine | weapons items | weapons and | way through | way the | way dungeon | unleash crazy | synergies unleash | synergies and | roguelike claw,your way through | your deck grab | you fight your | weapons weapons items | way way the | unleash crazy combos | to battle enemies | through way dungeon | the claw machine | that create gamechanging,NN | NNP | NNS | JJ | VBP | IN | DT | PRP$ | CC | WDT
Dwarf_Fortress.txt,35,0.8857142857142857,4.885714285714286,world | fortress | try | that's | survive | steam | simulation | legendary | intricate | help,your dwarves | world thats | try to | to help | the legendary | the deepest | thats ever | survive against | steam build | simulation of,your dwarves survive | world the deepest | world thats ever | try to help | to help your | the legendary dwarf | the deepest most | thats ever been | survive against a | steam build a,world thats | try to | try help | the legendary | the deepest | thats ever | survive deeply | survive against | survive a | steam build,your dwarves survive | world the deepest | world thats ever | try try help | to help your | the legendary dwarf | the deepest most | thats ever been | survive survive a | steam build a,NN | DT | NNP | VBN | IN | VB | RB | JJS | JJ | VBZ
Elin.txt,30,0.9,5.066666666666666,ylva | survival | successor | stories | spun | scars | rpg | roguelike | passed | myths,you leave | will you | what scars | to the | the roguelike | the land | survival crafting | successor to | stories of | spun what,you leave on | ylva successor to | will you leave | what scars will | to the roguelike | the roguelike rpg | the land of | survival crafting homebuilding | successor to the | stories of humans,what scars | survival crafting | successor to | successor the | successor roguelike | stories of | stories humans | spun what | scars you | scars will,you leave on | ylva successor to | will scars leave | what scars will | to successor roguelike | the roguelike rpg | the land of | survival crafting homebuilding | successor successor the | stories stories humans,NNP | NNS | NN | IN | JJ | DT | CC | WP | VBN | VBG
Ember_Knights.txt,47,0.8936170212765957,5.170212765957447,knights | wield | weapons | unwavering | universe | synergies | spark | sorcerer | skills | rogue-lite,you play | with gamechanging | wield weapons | where you | weapons  | unwavering fiends | universe of | the universe | the mad | the last,you play as | with gamechanging relics | wield weapons  | where you play | weapons  skills | unwavering fiends wield | universe of praxis’ | the universe of | the mad sorcerer | the last spark,wield weapons | weapons  | unwavering fiends | universe praxis’ | universe of | synergies with | synergies gamechanging | spark of | spark hope | sorcerer praxis,you play as | with gamechanging relics | wield weapons  | where players play | weapons  skills | unwavering fiends wield | universe universe praxis’ | the universe of | the mad sorcerer | the last spark,NNS | NN | JJ | IN | NNP | DT | CC | WRB | VBZ | VBP
Enter_the_Gungeon.txt,41,0.8780487804878049,5.0,way | ultimate | treasure | table-flip | shoot | seeking | roll | reaching | personal | past,way to | ultimate treasure | treasure the | to shoot | to personal | their way | the past | the legendary | the gungeon | the gun,way to personal | ultimate treasure the | treasure the gun | to shoot loot | to personal absolution | their way to | the legendary gungeon’s | the gungeon is | the gun that | that can kill,way to | way personal | ultimate treasure | treasure the | treasure gun | tableflip way | tableflip their | shoot loot | seeking to | seeking shoot,way way personal | ultimate treasure the | treasure treasure gun | to shoot loot | to personal absolution | their way to | the legendary gungeon’s | the gungeon is | the gun that | that gun kill,NN | DT | VBG | VB | NNP | VBZ | TO | JJ | IN | WDT
For_The_King_II.txt,36,0.9444444444444444,5.166666666666667,unravel | tyrannical | turn-based | terrible | tabletop | sequel | secret | rpg | roguelite | queen's,you unravel | will you | unravel the | tyrannical queen | turnbased roguelite | to for | the sequel | the once | the massively | the king,you unravel the | will you unravel | unravel the once | tyrannical queen alone | turnbased roguelite tabletop | to for the | the sequel to | the once beloved | the massively popular | the king the,will you | will unravel | unravel the | unravel once | unravel beloved | tyrannical queen | turnbased roguelite | the king | terrible secret | tabletop rpg,you unravel the | will will unravel | unravel unravel once | tyrannical queen alone | turnbased roguelite tabletop | to for the | the unravel beloved | the sequel to | the massively popular | the king the,NNP | NN | IN | DT | JJ | RB | VBP | VBN | TO | PRP
Gunfire_Reborn.txt,41,0.9024390243902439,5.7560975609756095,various | game | weapons | use | rpg | roguelite | reborn | procedurally-generated | players | play,you can | with various | weapons to | various weapons | various abilities | use various | to explore | to experience | the game | rpg players,you can play | with various abilities | weapons to explore | various weapons to | various abilities to | use various weapons | to explore procedurallygenerated | to experience diverse | the game alone | rpg players can,you play | you can | weapons to | weapons explore | various weapons | various abilities | use various | rpg players | roguelite rpg | roguelite and,you you play | with various abilities | weapons weapons explore | various weapons to | various abilities to | use various weapons | to explore procedurallygenerated | to experience diverse | the game alone | rpg players can,NNP | NN | JJ | VB | NNS | TO | MD | DT | CC | VBZ
Hades.txt,28,0.7857142857142857,4.464285714285714,underworld | transistor | slash | rogue-like | pyre | hack | god | dungeon | defy | dead,of the | you hack | underworld in | transistor and | this roguelike | the underworld | the god | the dead | the creators | slash out,you hack and | underworld in this | transistor and pyre | this roguelike dungeon | the underworld in | the god of | the dead as | the creators of | slash out of | roguelike dungeon crawler,underworld this | underworld roguelike | underworld in | transistor pyre | transistor and | slash underworld | slash the | slash out | slash of | roguelike dungeon,you hack and | underworld underworld this | transistor transistor pyre | this roguelike dungeon | the underworld in | the god of | the dead as | the creators of | slash slash of | roguelike dungeon crawler,IN | NNP | DT | NN | VBP | JJ | CC | PRP | NNS
Hades_II.txt,24,0.875,5.291666666666667,using | underworld | titan | time | take | sorcery | sequel | rogue-like | dungeon | dark,using dark | underworld using | to the | to take | titan of | time in | this bewitching | the underworld | the titan | the awardwinning,using dark sorcery | underworld using dark | to the awardwinning | to take on | titan of time | time in this | this bewitching sequel | the underworld using | the titan of | the awardwinning roguelike,using dark | underworld using | titan time | titan of | time this | time in | time bewitching | take titan | take the | take on,using dark sorcery | underworld using dark | to take on | to sequel awardwinning | titan titan time | time time this | this bewitching sequel | the underworld using | the titan of | the awardwinning roguelike,NN | NNP | IN | DT | JJ | TO | VBG | VB
Halls_of_Torment.txt,49,0.8367346938775511,4.938775510204081,vanquish | underworld | trinkets | treasures | torment | terrifying | survive | survival | slay | roguelite,you treasures | you the | you survive | will grant | where the | vanquish these | underworld await | trinkets and | treasures magical | torment where,you treasures magical | you the power | will grant you | where the lords | vanquish these horrors | underworld await you | trinkets and a | treasures magical trinkets | torment where the | to vanquish these,vanquish these | vanquish horrors | underworld await | trinkets growing | trinkets and | trinkets a | treasures magical | torment where | torment the | torment lords,you treasures magical | you grant power | will grant you | where torment lords | vanquish vanquish horrors | underworld await you | trinkets trinkets a | treasures magical trinkets | torment torment the | to vanquish these,IN | DT | NNP | NNS | NN | VB | PRP | JJ | VBG | MD
KLETKA_Demo.txt,34,0.8529411764705882,4.176470588235294,elevator | trying | traps | players | monsters | kletka | horror | going | game | feed,you feed | up to | trying to | traps and | to eat | to 4 | the elevator | that is | players in | monsters and,you feed the | up to 4 | trying to eat | traps and monsters | to eat you | to 4 players | the elevator avoid | that is trying | players in demo | monsters and descend,up to | up 4 | trying to | trying eat | traps monsters | traps and | players in | players demo | monsters descend | monsters and,you feed the | up up 4 | trying trying eat | traps traps monsters | to eat you | to 4 players | the elevator avoid | that elevator trying | players players demo | monsters monsters descend,NN | NNS | IN | DT | VBZ | VBG | VB | TO | JJ | CC
Loop_Hero.txt,40,0.9,4.925,loop | world | wield | unique | timeless | thrown | terrain | plunged | place | never,world into | wield an | unique expedition | to place | timeless loop | thrown the | the world | the lich | the brave | terrain along,world into a | wield an expanding | unique expedition loop | to place enemies | timeless loop and | thrown the world | the world into | the lich has | the brave hero | terrain along each,world timeless | world into | world a | wield expanding | wield an | unique expedition | timeless loop | thrown world | thrown the | the lich,world world a | wield wield expanding | unique expedition loop | to place enemies | timeless loop and | thrown thrown world | the world into | the lich has | the brave hero | terrain along each,NN | DT | IN | NNS | VBG | VB | NNP | JJ | CC | VBZ
Magicraft.txt,30,0.9,5.366666666666666,variety | uses | unimaginable | ultra-high | spells | spell | roguelike | match | game | freedom,variety of | uses a | unimaginable spell | ultrahigh degrees | to match | the construction | that uses | spells to | spell effects | roguelike game,variety of spells | uses a variety | unimaginable spell effects | ultrahigh degrees of | to match unimaginable | the construction of | that uses a | spells to match | spell effects and | roguelike game that,variety spells | variety of | uses variety | uses a | unimaginable spell | ultrahigh degrees | spells to | spells match | spell effects | roguelike game,variety variety spells | uses uses variety | unimaginable spell effects | ultrahigh degrees of | to match unimaginable | the construction of | that uses a | spells spells match | spell effects and | roguelike game that,NN | NNS | IN | JJ | DT | VBZ | VB | WDT | VBN | TO
Mini_Airways.txt,49,0.8775510204081632,4.918367346938775,traffic | tokyo | test | takeoff | skills | shanghai. | role | real-time | play | mini,your atc | your aircraft | you play | where you | traffic controller | tokyo shanghai | to the | to takeoff | them to | them crash,your atc skills | your aircraft to | you play the | where you play | traffic controller clear | tokyo shanghai test | to the destinationand | to takeoff  | them to the | them crash london,traffic controller | tokyo shanghai | test your | test atc | takeoff  | skills in | skills distinctive | shanghai test | role of | role an,your atc skills | your aircraft to | you play the | where game play | traffic controller clear | tokyo shanghai test | to takeoff  | to direct destinationand | them direct the | them crash london,NN | NNP | DT | VB | JJ | IN | PRP | TO | PRP$ | NNS
Noita.txt,35,0.9142857142857143,5.428571428571429,world | way | using | spells | simulated | set | roguelite | procedurally | pixel | physically,youve created | your way | world where | world using | where every | way through | using spells | through the | the procedurally | spells youve,youve created yourself | yourself noita is | your way through | world where every | world using spells | where every pixel | way through the | using spells youve | through the procedurally | the procedurally generated,world where | world using | world every | way through | way the | way procedurally | using spells | spells you've | spells created | simulated fight,youve created yourself | yourself noita is | your way through | world world every | world using spells | where every pixel | way way the | using spells you've | through way procedurally | the procedurally generated,NN | DT | RB | JJ | VBZ | VBN | NNP | IN | WRB | VBG
Ocean_Keeper_Dome_Survivor.txt,45,0.9555555555555556,5.066666666666666,weapons | upgrade | tower | survive | spider | roguelike | resources | ocean | monsters | mine,your mech | you a | wont leave | with tower | weapons and | upgrade different | tower defense | this is | that wont | survive on,your mech spider | you a chance | wont leave you | with tower defense | weapons and face | upgrade different weapons | tower defense elements | this is ocean | that wont leave | survive on a,weapons face | weapons and | upgrade different | tower defense | this ocean | this is | survive on | survive huge | survive a | spider upgrade,your mech spider | you leave chance | wont leave you | with tower defense | weapons weapons face | upgrade different weapons | tower defense elements | this this ocean | that bosses leave | survive survive a,NNS | NNP | NN | VBP | JJ | IN | DT | CC | WDT | VBZ
PANICORE.txt,42,0.8333333333333334,4.404761904761905,players | voice | try | survival | steps | permadeath | panicore | monsters | mixes | horror,your voice | your steps | up to | try to | to escape | to 5 | they dont | that mixes | survival horror | steps but,your steps but | voice panicore is | up to 5 | try to escape | to escape and | to 5 players | they dont only | that mixes permadeath | survival horror game | steps but also,try to | try escape | survival horror | steps but | steps also | players in | players demo | players 4 | permadeath ai | panicore survival,your steps but | voice panicore is | up experience 5 | try try escape | to escape and | to 5 players | they beware only | that mixes permadeath | survival horror game | steps steps also,NN | VB | NNS | CC | RB | NNP | JJ | VBZ | VBP | TO
Peglin.txt,43,0.9069767441860465,4.8604651162790695,special | unique | two | turn-based | survive | runs | rpg | roguelike | relics | radically,unique turnbased | two runs | turnbased rpg | to survive | to deal | this unique | the same | the game | that radically | survive in,unique turnbased rpg | two runs are | to survive in | to deal damage | this unique turnbased | the same aim | the game and | that radically change | survive in this | special relics that,unique turnbased | two runs | turnbased rpg | survive unique | survive this | survive in | special relics | special orbs | runs the | runs same,unique turnbased rpg | two runs are | to survive in | to deal damage | this unique turnbased | the runs aim | the game and | that radically change | survive survive this | special relics that,NNP | NNS | JJ | DT | VB | NN | VBP | VBG | TO | RB
PlateUp.txt,40,0.8,5.85,dishes | unlocks | serve | roguelite | restaurants | progression | procedurally-generated | permanent | new | locations,your restaurants | your friends | your dishes | your culinary | with permanent | with new | unlocks abilities | serve your | roguelite progression | restaurants and,yourself cook and | your restaurants and | your friends  | your dishes design | your culinary kingdom | with permanent roguelite | with new unlocks | unlocks abilities and | serve your dishes | roguelite progression hire,unlocks abilities | serve your | serve dishes | roguelite progression | restaurants expand | restaurants and | progression hire | procedurallygenerated locations | permanent roguelite | new unlocks,yourself cook and | your restaurants and | your friends  | your dishes design | your culinary kingdom | with permanent roguelite | with new unlocks | unlocks abilities and | serve serve dishes | roguelite progression hire,NNS | JJ | NN | CC | VB | PRP$ | IN | NNP | VBG | PRP
Rabbit_and_Steel.txt,37,0.8918918918918919,5.54054054054054,way | steel | simplified | roguelike | recreates | randomized | raiding | rabbit-eared | rabbit | pinnacle,your way | your rabbiteared | your class | way to | to the | the moonlit | the essence | that recreates | steel is | simplified bunnysized,your way to | your rabbiteared companions | your class gather | way to the | to the moonlit | the moonlit pinnacle | the essence of | that recreates the | steel is a | simplified bunnysized package,way to | way the | way moonlit | steel is | steel coop | steel a | simplified bunnysized | roguelike that | roguelike recreates | recreates the,your way to | your rabbiteared companions | your class gather | way way the | to way moonlit | the moonlit pinnacle | the essence of | that recreates the | steel steel a | simplified bunnysized package,NN | NNP | JJ | DT | PRP$ | VBZ | IN | CC | WDT | VB
Ratatan.txt,46,0.8695652173913043,5.391304347826087,rhythm | action | unfolds | together | supporting | side-scrolling | roguelike | rhythmic | ratatan | players,with the | with over | with online | up to | unfolds with | together with | to 4 | the enemies | the dynamic | that combines,with the dynamic | with over 100 | with online coop | up to 4 | unfolds with over | together with the | to 4 players | the enemies together | the dynamic rhythmic | that combines rhythm,unfolds with | unfolds over | unfolds 100 | together with | together the | together dynamic | supporting up | supporting to | supporting 4 | sidescrolling action,with unfolds 100 | with together dynamic | with online coop | up supporting 4 | unfolds unfolds over | together together the | to 4 players | the enemies together | the dynamic rhythmic | that combines rhythm,NN | JJ | NNS | IN | DT | VBZ | VBG | NNP | CD | WDT
Realm_of_the_Mad_God_Exalt.txt,48,0.875,5.104166666666667,world | waves | treasures | team | realm | players | pixelated | mmo | mad | legend,you battle | world with | with players | with danger | waves of | up with | treasures as | to become | through waves | the pixelated,you battle through | world with danger | with players and | with danger challenges | waves of enemies | up with players | treasures as you | to become a | through waves of | the pixelated realm,world with | world danger | waves of | waves enemies | treasures you | treasures battle | treasures as | team with | team up | team players,you battle through | world world danger | with players and | with danger challenges | waves waves enemies | up team players | treasures treasures you | to become a | through waves of | the pixelated realm,NN | NNP | IN | NNS | DT | JJ | CC | VBG | VB | TO
Risk_of_Rain_2.txt,41,0.926829268292683,4.829268292682927,– | ways | upon | surprising | planet | monsters | master | loot | landing | hordes,– with | your own | your friends | your first | you feared | you become | with your | ways and | upon your | until you,– with your | your own combine | your friends or | your first crash | you feared upon | you become the | with your friends | ways and master | upon your first | until you become,– your | – with | – friends | ways master | ways and | upon your | upon first | surprising ways | planet fighting | planet by,– – your | your friends or | your friends combine | your first crash | you feared upon | you become the | with – friends | ways ways master | upon upon first | until character become,NN | IN | JJ | NNS | PRP$ | DT | VBP | PRP | CC | VBG
Roboquest.txt,36,0.9166666666666666,5.138888888888889,scorched | roguelite | roboquest | rebooted | ready | metal | kick | hordes | guardian | futureworld,yourself and | youre a | your buddy | with your | to kick | some metal | scorched futureworld | roguelite in | roboquest is | rebooted guardian,yourself and annihilate | youre a rebooted | your buddy or | with your buddy | to kick some | some metal ass | scorched futureworld youre | roguelite in a | roboquest is a | rebooted guardian ready,youre rebooted | youre a | scorched futureworld | roguelite scorched | roguelite in | roguelite a | roboquest is | roboquest fast | roboquest a | rebooted guardian,yourself buddy annihilate | youre youre rebooted | your buddy or | with fight buddy | to kick some | some metal ass | scorched futureworld youre | roguelite roguelite a | roboquest roboquest a | rebooted guardian ready,NNP | JJ | IN | NN | DT | NNS | VBZ | VB | CC | VBD
