filename,num_words,ttr,gawl,gfw,big,trig,bignofun,trignofun,pos
CardenCiel.txt,42,0.9285714285714286,5.285714285714286,world | vocal | unique | strange | songs | solving | rpg | roguelite | play | new,when he | vocal songs | unique vocal | the gaming | strange new | songs play | solving netcrimes | rpg featuring | roguelite cardbattling | play as,world cardenciel is | when he dives | vocal songs play | unique vocal songs | the gaming chair | strange new case | songs play as | solving netcrimes as | rpg featuring over | roguelite cardbattling rpg,vocal songs | unique vocal | strange new | songs play | solving netcrimes | rpg featuring | roguelite cardbattling | play neon | play as | new case,world cardenciel is | when case dives | vocal songs play | unique vocal songs | the gaming chair | strange new case | songs play as | solving netcrimes as | rpg featuring over | roguelite cardbattling rpg,JJ | NNP | NN | IN | DT | VBZ | PRP | CD | WRB | VBG
Cat_God_Ranch.txt,32,0.8125,4.8125,cat | animals | animal | 100 | waiting | various | tribute | pay | little | lead,you to | wise little | waiting for | various animal | tribute to | to the | to pay | to explore | the cat | pay tribute,you to explore | wise little animals | waiting for you | various animal combinations | tribute to the | to the cat | to pay tribute | the cat god | pay tribute to | of wise little,wise little | waiting you | waiting to | waiting for | waiting explore | various animal | tribute to | tribute the | tribute cat | pay tribute,you waiting explore | wise little animals | waiting waiting you | various animal combinations | tribute tribute the | to tribute cat | to pay tribute | the cat god | pay tribute to | of wise little,NNS | JJ | NNP | CD | TO | VB | IN | VBG | PRP | NN
Chrono_Ark.txt,28,0.9285714285714286,5.642857142857143,world | unique | twisted | train | team | singleplayer | rpgs | roguelike | restore | recruit,unique investigators | twisted world | train and | to restore | the twisted | that combines | team of | singleplayer roguelike | rpgs recruit | roguelike that,world chrono ark | unique investigators to | train and build | to restore the | the twisted world | that combines elements | team of unique | singleplayer roguelike that | rpgs recruit train | roguelike that combines,unique investigators | twisted world | train build | train and | team unique | team of | singleplayer roguelike | rpgs recruit | roguelike that | roguelike combines,world chrono ark | unique investigators to | train train build | to restore the | the twisted world | that combines elements | team team unique | singleplayer roguelike that | rpgs recruit train | roguelike roguelike combines,NNP | NN | NNS | DT | VBZ | VB | JJ | IN | CC | WDT
Cobalt_Core.txt,39,0.9487179487179487,4.487179487179487,time | tactics | spin | sky. | single-axis | sci-fi | roguelike | new | missiles | loops,your cannons | with a | up your | too late | to the | time loops | these time | then get | the sky | the bottom,your cannons and | with a deep | up your cannons | to the bottom | time loops before | these time loops | then get to | the sky then | the bottom of | tactics games dodge,time loops | then get | tactics games | spin tactics | spin on | sky then | singleaxis spin | scifi roguelike | roguelike deckbuilder | new singleaxis,your cannons and | with deckbuilder deep | up line cannons | to get bottom | time loops before | these time loops | then get to | the sky then | the bottom of | tactics games dodge,NN | IN | JJ | DT | NNS | VB | RB | VBZ | TO | PRP$
Commander_Quest_Demo.txt,43,0.9069767441860465,5.488372093023256,game | victory | unit | synergy | strategy | roguelike | powerful | lead | kind | found,your army | you just | unit counters | to victory | then lead | then create | the boundaries | the battlefield | that combines | synergy by,your army to | you just found | victory congratulations you | unit counters then | then lead your | then create powerful | the boundaries between | the battlefield and | that combines deckbuilding | synergy by breaking,you just | you found | unit counters | synergy by | synergy breaking | strategy game | roguelike that | roguelike combines | powerful synergy | one of,your army to | you you found | victory congratulations you | unit counters then | then lead your | then create powerful | the boundaries between | the battlefield and | that combines deckbuilding | synergy synergy breaking,NN | DT | RB | NNS | IN | VBG | VB | NNP | JJ | CC
Crop_Rotation.txt,23,0.9565217391304348,5.260869565217392,building | synergies | rotation | played | game | focus | farming-theme | drafting | deck | crop,you can | the deck | so you | rotation is | played automatically | on the | is a | game cards | focus on | farmingtheme card,you can focus | the deck building | synergies crop rotation | so you can | rotation is a | played automatically so | on the deck | is a farmingtheme | game cards are | focus on the,rotation is | rotation farmingtheme | rotation a | played automatically | game cards | focus the | focus on | focus deck | farmingtheme card | drafting game,you automatically focus | the deck building | synergies crop rotation | so automatically can | rotation rotation a | played automatically so | on focus deck | is rotation farmingtheme | game cards are | focus focus the,NN | NNP | IN | DT | VBZ | VBP | VBN | VBG | VB | RB
Cultist_Simulator.txt,36,0.8611111111111112,5.222222222222222,gods | yearning | unholy | treasures | summon | simulator | setting | seize | seeker | secret,your disciples | yearning play | unholy mysteries | treasures summon | summon alien | simulator is | setting of | seize forbidden | seeker after | secret histories,your disciples cultist | yearning play as | unholy mysteries in | treasures summon alien | summon alien gods | simulator is a | setting of hidden | seize forbidden treasures | seeker after unholy | play as a,yearning play | unholy mysteries | treasures summon | summon alien | simulator is | simulator game | simulator a | setting of | setting hidden | seize forbidden,your disciples cultist | yearning play as | unholy mysteries in | treasures summon alien | summon alien gods | simulator simulator a | setting setting hidden | seize forbidden treasures | seeker seeker unholy | play play a,NNS | NNP | IN | JJ | NN | DT | CC | VBZ | VBP | VBG
DICEOMANCER.txt,53,0.8679245283018868,4.3584905660377355,dice | world | way | used | use | tranquility | though | swords | roguelike | peaceful,youre forced | your dice | you long | world of | what can | way back | used for | use of | tranquility what | to tranquility,youre forced to | your dice and | you long for | world of swords | what can the | way back to | used for to | use of your | tranquility what can | to tranquility what,world swords | world of | what the | what dice | what can | way back | used for | use your | use of | use dice,youre forced to | your dice and | you long for | world world swords | what what the | way back to | used for to | use use your | tranquility what can | to tranquility what,NN | IN | DT | VB | TO | JJ | NNS | VBP | VBN | RB
DICEOMANCER_Demo.txt,53,0.8679245283018868,4.3584905660377355,dice | world | way | used | use | tranquility | though | swords | roguelike | peaceful,youre forced | your dice | you long | world of | what can | way back | used for | use of | tranquility what | to tranquility,youre forced to | your dice and | you long for | world of swords | what can the | way back to | used for to | use of your | tranquility what can | to tranquility what,world swords | world of | what the | what dice | what can | way back | used for | use your | use of | use dice,youre forced to | your dice and | you long for | world world swords | what what the | way back to | used for to | use use your | tranquility what can | to tranquility what,NN | IN | DT | VB | TO | JJ | NNS | VBP | VBN | RB
Dicey_Dungeons.txt,26,0.9230769230769231,5.153846153846154,dice | walking | six | roguelike | powered | luck | lady | giant | free | featuring,with six | walking dice | this dice | six brandnew | roguelike now | reunion a | powered roguelike | now featuring | luck in | lady luck,with six brandnew | walking dice explore | this dice powered | six brandnew episodes | roguelike now featuring | reunion a free | powered roguelike now | now featuring reunion | luck in this | lady luck in,walking dice | six brandnew | roguelike now | reunion free | reunion a | powered roguelike | now featuring | luck this | luck in | luck dice,with six brandnew | walking dice explore | this dice powered | six brandnew episodes | roguelike now featuring | reunion reunion free | powered roguelike now | now featuring reunion | luck luck this | lady luck in,NN | JJ | DT | VB | RB | NNP | IN | VBG | VBD | PRP
Dice_Player_One.txt,37,0.918918918918919,5.8108108108108105,dice | unearth | transform | supreme | strategy | seize | secrets | roll | roguelike | reign,your dice | where dice | unearth hidden | transform limited | the art | supreme roll | strategy game | seize pivotal | secrets and | roll your,your dice seize | where dice reign | unearth hidden secrets | transform limited chances | the art of | supreme roll your | strategy game where | seize pivotal moments | secrets and master | roll your dice,unearth hidden | transform limited | supreme roll | strategy game | seize pivotal | secrets master | secrets and | roll your | roll dice | roguelike strategy,your dice seize | where dice reign | unearth hidden secrets | transform limited chances | the art of | supreme roll your | strategy game where | seize pivotal moments | secrets secrets master | roll roll dice,NN | JJ | NNS | NNP | VBZ | IN | DT | CC | WRB | VB
Dice__Fold.txt,52,0.8076923076923077,4.538461538461538,enemy | dungeon | dice | cards | way | unique | turn-based | try | top-down | table,your only | your deck | with 35 | where your | way of | unique classes | turnbased dungeon | try to | topdown table | to fold,your only way | your deck kill | with 35 unique | where your only | way of attacking | unique classes build | turnbased dungeon crawler | try to beat | topdown table and | to fold inspired,way of | way attacking | unique classes | turnbased dungeon | try to | try beat | topdown table | table enemies | table and | solitaire topdown,your deck kill | your crawler way | with 35 unique | where crawler only | way way attacking | unique classes build | turnbased dungeon crawler | try try beat | topdown table and | to fold inspired,NN | IN | NNS | JJ | NNP | DT | TO | VBP | VBG | VB
Dog_And_Goblin.txt,36,0.9444444444444444,5.333333333333333,army | units | ultimate | types | strategy | stand | roguelike | nearly | mixed | humans,your ultimate | you assemble | with nearly | where you | units across | ultimate army | types build | to stand | their castles | strategy game,your ultimate army | you assemble a | with nearly 150 | where you assemble | units across 19 | ultimate army and | types build your | to stand against | strategy game where | stand against humans,with nearly | units across | ultimate army | types build | strategy game | stand humans | stand against | roguelike deckbuilding | nearly 150 | mixed army,your ultimate army | you assemble a | with nearly 150 | where game assemble | units across 19 | ultimate army and | types build your | to stand against | strategy game where | stand stand humans,NN | VB | JJ | NNS | NNP | IN | PRP$ | DT | CD | CC
Duck_N_Roll.txt,34,0.8823529411764706,4.882352941176471,roll | wizard | win | use | skills | roguelike | powerful | n | monsters | hesitate,you go | wizard duck | with the | win against | where you | use powerful | the wizard | the diceduck | the dice | skills and,you go on | wizard duck and | with the wizard | win against monsters | where you go | use powerful skills | the wizard duck | the diceduck n | the dice use | skills and win,wizard duck | win monsters | win against | use powerful | skills win | skills and | roll the | roll is | roll dicerolling | roll diceduck,you go on | wizard duck and | with adventure wizard | win win monsters | where game go | use powerful skills | the wizard duck | the diceduck n | the dice use | skills skills win,NN | DT | NNP | JJ | IN | CC | WRB | VBZ | VBP | VB
Dungeons__Degenerate_Gamblers.txt,37,0.8648648648648649,5.081081081081081,cards | way | unique | townspeople | tavern | tarot | seedy | roguelike | house | gambling,your way | your unique | with gambling | way through | unique deck | townspeople in | to tarot | to beat | through a | this blackjack,your way through | your unique deck | with gambling addicted | way through a | unique deck to | townspeople in this | to tarot cards | to beat the | through a seedy | this blackjack roguelike,way through | way seedy | way a | unique deck | townspeople this | townspeople in | townspeople blackjack | tavern filled | tarot cards | seedy tavern,your way through | your unique deck | with gambling addicted | way way a | unique deck to | townspeople townspeople this | to tarot cards | to beat the | through way seedy | this blackjack roguelike,NN | VB | NNS | NNP | IN | DT | VBN | TO | PRP$ | JJ
Epic_Auto_Towers.txt,41,0.9024390243902439,5.609756097560975,towers | withstand | unusual | uncommon | turn-based | tower | strongest | strategy | roguelike | rare,you come | withstand the | unusual new | uncommon and | turnbased strategy | towers is | towers and | tower combinations | to withstand | the strongest,you come back | withstand the monster | unusual new tower | uncommon and rare | turnbased strategy game | towers is a | towers and build | tower combinations as | to withstand the | the strongest combo,withstand the | withstand monster | unusual new | uncommon rare | uncommon and | turnbased strategy | towers turnbased | towers is | towers build | towers and,you come back | withstand withstand monster | unusual new tower | uncommon uncommon rare | turnbased strategy game | towers towers build | towers towers a | tower combinations as | to withstand the | the strongest combo,NN | NNP | JJ | IN | DT | CC | VB | NNS | VBZ | VBP
Epic_Auto_Towers_Demo.txt,41,0.9024390243902439,5.609756097560975,towers | withstand | unusual | uncommon | turn-based | tower | strongest | strategy | roguelike | rare,you come | withstand the | unusual new | uncommon and | turnbased strategy | towers is | towers and | tower combinations | to withstand | the strongest,you come back | withstand the monster | unusual new tower | uncommon and rare | turnbased strategy game | towers is a | towers and build | tower combinations as | to withstand the | the strongest combo,withstand the | withstand monster | unusual new | uncommon rare | uncommon and | turnbased strategy | towers turnbased | towers is | towers build | towers and,you come back | withstand withstand monster | unusual new tower | uncommon uncommon rare | turnbased strategy game | towers towers build | towers towers a | tower combinations as | to withstand the | the strongest combo,NN | NNP | JJ | IN | DT | CC | VB | NNS | VBZ | VBP
Fights_in_Tight_Spaces.txt,44,0.7954545454545454,5.545454545454546,fight | turn-based | thrilling | tactics | stylish | space | settings | sequences | positioning | overcome,your hand | your deck | your adversaries | turnbased tactics | to overcome | to fight | to defeat | to balance | thrilling animated | the space,your hand momentum | your deck control | your adversaries build | turnbased tactics and | to overcome the | to fight another | to defeat your | to balance your | thrilling animated fight | the space and,turnbased tactics | thrilling animated | tactics thrilling | tactics and | stylish blend | space live | space and | settings learn | sequences in | sequences classic,your hand momentum | your deck control | your adversaries build | turnbased tactics and | to overcome the | to fight another | to defeat your | to balance your | thrilling animated fight | the space and,NN | JJ | VB | NNS | TO | DT | PRP$ | CC | IN | VBP
Griftlands.txt,37,0.8108108108108109,4.8108108108108105,way | take | steal | roguelite | persuade | otherwise | others | negotiate | make | jobs,your way | you take | you negotiate | you make | you collect | where you | way every | to get | the jobs | the friends,your way every | you take the | you negotiate fight | you make or | where you negotiate | way every decision | to get your | the jobs you | the friends you | the cards you,way every | take the | take friends | steal otherwise | steal or | roguelite you | roguelite where | roguelite negotiate | persuade others | otherwise persuade,your way every | you take the | you negotiate fight | you make or | where roguelite negotiate | way every decision | to get your | the jobs you | the friends you | the cards you,PRP | DT | VBP | NNS | NN | JJ | VBZ | VB | CC | WRB
Hadean_Tactics.txt,37,0.8378378378378378,5.0,wings | use | units | unique | tactics | strategy | six | roguelike | influence | hero,your units | your hero | your cards | with autobattler | wings of | use your | units and | unique strategy | to influence | to create,your units and | your hero defeat | your cards to | with autobattler elements | wings of hell | use your cards | units and help | unique strategy experience | to influence the | to create a,wings of | wings hell | use your | use cards | units help | units and | unique strategy | tactics roguelike | tactics is | tactics a,your units and | your hero defeat | your cards to | with autobattler elements | wings wings hell | use use cards | units units help | unique strategy experience | to influence the | to create a,NNP | NN | NNS | DT | VB | PRP$ | IN | TO | JJ | VBZ
HELLCARD.txt,39,0.9487179487179487,5.923076923076923,unique | tactical | rogue-like | recruit | players | paper | lobbies | join | hellcard | game,your own | unique cooperative | the paper | the armies | the archdemon | tactical card | roguelike game | recruit computercontrolled | players lobbies | paper dungeons,your own recruit | unique cooperative deck | the paper dungeons | the armies of | the archdemon himself | tactical card battles | roguelike game descend | recruit computercontrolled companions | players lobbies in | paper dungeons on,unique cooperative | tactical card | roguelike game | recruit computercontrolled | players lobbies | paper dungeons | lobbies in | lobbies fastpaced | join players | join other,your dungeons recruit | unique cooperative deck | the paper dungeons | the armies of | the archdemon himself | tactical card battles | roguelike game descend | recruit computercontrolled companions | players lobbies in | paper dungeons on,JJ | NN | NNS | IN | DT | NNP | CC | VBZ | VB | PRP$
Heretics_Fork.txt,45,0.8222222222222222,4.8,using | underworld | towers | take | system | sinners | punish | position | pleased | manager,you will | you to | will punish | we are | using our | up the | underworld in | towers capable | to take | to invite,you will punish | you to take | will punish sinners | we are pleased | using our deckbuilding | up the position | underworld in check | towers capable of | to take up | to invite you,you will | you punish | using our | using deckbuilding | underworld in | underworld check | towers capable | take up | take the | take position,you you punish | you invite take | will punish sinners | we candidate pleased | using using deckbuilding | up take position | underworld underworld check | towers capable of | to take up | to invite you,NN | IN | JJ | VB | TO | PRP | NNS | DT | VBG | NNP
Inscryption.txt,31,0.9354838709677419,6.161290322580645,upon | style | still | smoothie | secrets | roguelike | puzzles | psychological | odyssey | inscryption,upon the | the secrets | the deckbuilding | the cards | that blends | style puzzles | still are | smoothie darker | secrets inscrybed | roguelike escaperoom,upon the cards | the secrets inscrybed | the deckbuilding roguelike | that blends the | style puzzles and | still are the | smoothie darker still | secrets inscrybed upon | roguelike escaperoom style | puzzles and psychological,upon the | upon cards | style puzzles | still the | still secrets | still are | smoothie darker | secrets inscrybed | roguelike escaperoom | puzzles psychological,upon upon cards | the secrets inscrybed | the deckbuilding roguelike | that blends the | style puzzles and | still still the | smoothie darker still | secrets inscrybed upon | roguelike escaperoom style | puzzles puzzles psychological,JJ | NN | DT | VBZ | NNS | IN | WDT | VBP | VBN | VBG
Into_the_Dungeon.txt,48,0.9375,5.145833333333333,co-op | use | unleash | together | synergies | special | roguelike | plot | player | map,your foes | your course | with 4 | use them | unleash synergies | together with | to defeat | through an | them in | the dungeon,your foes band | your course through | with 4 player | use them in | unleash synergies between | together with 4 | to defeat your | through an ever | them in combat | the dungeon is,use them | use in | use combat | unleash synergies | together with | together 4 | synergies classes | synergies between | special artifacts | roguelike deck,your foes band | your course through | with 4 player | use use in | unleash synergies between | together together 4 | to defeat your | through course ever | them use combat | the dungeon is,NNS | NN | IN | VB | NNP | JJ | DT | CC | VBG | RB
IT_Startup_Tech_Fodder.txt,37,0.918918918918919,5.1891891891891895,win | watch | upgrade | unique | themed | steal | squeeze | sabotage | roguelike | project,your opponents | your employees | win the | watch out | upgrade them | unique deck | to win | themed roguelike | them and | their developers,your opponents or | your employees to | win the next | watch out for | upgrade them and | unique deck and | to win the | themed roguelike deckbuilder | them and watch | their developers craft,win the | win next | watch out | watch for | watch burnout | upgrade watch | upgrade them | upgrade and | unique deck | themed roguelike,your opponents or | your employees to | win win next | watch watch for | upgrade upgrade and | unique deck and | to win the | themed roguelike deckbuilder | them upgrade watch | their developers craft,NNP | VB | PRP$ | JJ | DT | CC | RP | NNS | NN | VBN
Kings_Call.txt,45,0.8,5.288888888888889,cards | upgrades | ultimate | trading | tactician | strategic | skill | shine | quests | prepare,your ultimate | your opponents | your inner | your favorite | upgrades and | ultimate deck | trading and | to outsmart | through quests | the exhilaration,your ultimate deck | your inner tactician | your favorite cards | upgrades and trading | ultimate deck by | trading and craft | to outsmart your | through quests upgrades | the exhilaration of | tactician shine to,upgrades trading | upgrades and | ultimate deck | trading craft | trading and | tactician shine | strategic gameplay | skill cards | shine to | shine outsmart,your ultimate deck | your inner tactician | your favorite cards | upgrades upgrades trading | ultimate deck by | trading trading craft | to outsmart your | through quests upgrades | the exhilaration of | tactician shine to,NN | JJ | IN | NNS | CC | VB | PRP$ | NNP | DT | VBG
Knock_on_the_Coffin_Lid.txt,41,0.8292682926829268,4.170731707317073,whole | ways | time | throne | rule | northern | nations | midian | loop | land,your own | your choices | will ascend | whole nations | who will | ways to | to the | to break | time loop | throne and,your own death | will ascend to | whole nations of | who will ascend | ways to break | to the throne | to break free | time loop choose | throne and rule | the throne and,whole nations | ways to | ways break | time loop | throne rule | throne and | the fates | rule the | rule northern | northern gate,your investigate death | will ascend to | whole nations of | who hero ascend | ways ways break | to break free | to ascend throne | time loop choose | throne throne rule | the throne and,NN | DT | IN | VB | NNS | JJ | TO | PRP$ | WP | VBP
Liars_Bar.txt,50,0.78,4.22,liar's | bar | victory | test | table | skills | sketchy | set | ready | patrons,your skills | where the | where lying | victory ready | to victory | this multiplayer | the patrons | the games | test your | table of,your skills in | where the games | where lying and | victory ready for | to victory ready | this multiplayer online | the patrons join | the games are | test your skills | table of 4,victory ready | test your | test skills | table of | table 4 | skills liars | skills in | sketchy bar | set sketchy | set in,your skills in | where lying and | where bar games | victory ready for | to victory ready | this multiplayer online | the patrons join | the games are | test test skills | table table 4,NNP | IN | DT | JJ | NN | VBP | NNS | CC | WRB | VBG
Loop_Hero.txt,40,0.9,4.925,loop | world | wield | unique | timeless | thrown | terrain | plunged | place | never,world into | wield an | unique expedition | to place | timeless loop | thrown the | the world | the lich | the brave | terrain along,world into a | wield an expanding | unique expedition loop | to place enemies | timeless loop and | thrown the world | the world into | the lich has | the brave hero | terrain along each,world timeless | world into | world a | wield expanding | wield an | unique expedition | timeless loop | thrown world | thrown the | the lich,world world a | wield wield expanding | unique expedition loop | to place enemies | timeless loop and | thrown thrown world | the world into | the lich has | the brave hero | terrain along each,NN | DT | IN | NNS | VBG | VB | NNP | JJ | CC | VBZ
Magic_The_Gathering_Arena.txt,40,0.825,5.375,magic | friends | world | unlock | strategy | start | playing | planeswalkers | original | multiverse,your strategy | your friends | you to | world start | unlock cards | to discover | the world | the planeswalkers | the original | the multiverse,your strategy meet | your friends unlock | you to discover | world start playing | unlock cards and | to discover your | the world start | the planeswalkers explore | the original fantasy | the multiverse and,magic the | world start | unlock cards | the gathering | strategy meet | start playing | playing free | playing for | planeswalkers explore | original fantasy,your strategy meet | your friends unlock | you empowers discover | world start playing | unlock cards and | to discover your | the world start | the planeswalkers explore | the original fantasy | the multiverse and,NN | DT | NNS | NNP | VB | JJ | IN | PRP$ | CC | VBP
Maze_Keeper.txt,41,0.8048780487804879,5.097560975609756,adventurer | trying | survive | stronger. | prevent | possible | must | monsters | levels | level,your monsters | you are | with the | trying again | to the | the highest | the help | the guardian | the adventurer | survive to,your monsters but | you are the | with the help | trying again and | to the highest | the highest possible | the help of | the guardian of | the adventurer keeps | survive to the,trying again | you the | you guardian | you are | trying and | trying accumulating | survive to | survive the | survive highest | stronger survive,your monsters but | you you the | with escaping help | trying trying and | to survive highest | the highest possible | the help of | the guardian of | the adventurer keeps | survive survive the,DT | NN | JJ | IN | CC | VBG | RB | NNS | VBP | VB
Meme_Mayhem.txt,41,0.8780487804878049,4.829268292682927,meme | ultimate | story | stars | stack | social | rpg | roguelite | rise | relics,ultimate emoji | to rise | this roguelite | the ultimate | the internets | story and | stars to | stack in | social media | roguelite idle,ultimate emoji attack | to rise as | this roguelite idle | the ultimate emoji | the internets biggest | story and assemble | stars to rise | stack in this | social media story | rpg hurl emojis,ultimate emoji | story assemble | story and | stars to | stars rise | stack this | stack roguelite | stack in | social media | roguelite idle,ultimate emoji attack | to rise as | this roguelite idle | the ultimate emoji | the internets biggest | story story assemble | stars stars rise | stack stack this | social media story | rpg hurl emojis,NN | JJ | NNP | DT | NNS | IN | CC | VBP | VB | TO
